dist,support,nrSegments,information
1.561480,0.111111,2,low
9.658846,0.958848,2,low
3.839085,1.000000,2,low
3.402612,0.995885,2,low
2.967067,0.991770,2,low
9.014645,0.909465,2,low
15.764542,0.876543,2,low
1.327594,0.032922,3,low
10.490863,0.979424,3,low
1.018494,0.016461,3,low
1.210093,0.000000,3,low
1.561480,0.020576,3,low
3.402612,0.045267,3,low
9.658846,0.901235,3,low
3.839085,1.000000,3,low
2.899714,0.045267,3,low
2.967067,0.983539,3,low
9.014645,0.893004,3,low
11.805791,0.242798,3,low
15.764542,0.855967,3,low
0.563768,0.008230,3,low
1.327594,0.016461,4,low
1.553659,0.000000,4,low
10.490863,0.950617,4,low
1.018494,0.012346,4,low
1.210093,0.000000,4,low
1.561480,0.004115,4,low
3.763734,0.016461,4,low
3.402612,0.037037,4,low
9.658846,0.806584,4,low
2.053744,0.000000,4,low
12.025173,0.983539,4,low
3.839085,1.000000,4,low
2.899714,0.037037,4,low
2.967067,0.975309,4,low
9.014645,0.864198,4,low
11.805791,0.115226,4,low
15.764542,0.827160,4,low
0.563768,0.008230,4,low
6.633479,0.995885,2,low
5.128300,0.831276,2,low
5.687964,1.000000,2,low
0.427312,0.004115,2,low
4.310622,0.983539,2,low
10.330862,0.995885,2,low
3.977682,0.983539,2,low
0.868174,0.016461,2,low
4.847776,0.975309,3,low
0.986180,0.106996,3,low
5.128300,0.041152,3,low
3.803004,0.024691,3,low
5.687964,0.946502,3,low
4.671096,0.884774,3,low
2.229000,0.925926,3,low
4.700326,0.967078,3,low
7.429853,0.983539,3,low
0.874430,0.020576,3,low
0.427312,0.000000,3,low
4.310622,0.975309,3,low
6.984155,0.971193,3,low
3.977682,0.934156,3,low
0.868174,0.008230,3,low
5.382993,0.057613,3,low
4.847776,0.962963,4,low
0.986180,0.102881,4,low
5.128300,0.041152,4,low
3.803004,0.016461,4,low
5.687964,0.934156,4,low
4.671096,0.880658,4,low
2.229000,0.917695,4,low
4.700326,0.888889,4,low
7.429853,0.979424,4,low
0.874430,0.016461,4,low
0.427312,0.000000,4,low
4.310622,0.930041,4,low
6.984155,0.967078,4,low
3.977682,0.905350,4,low
0.868174,0.008230,4,low
5.382993,0.049383,4,low
1.747125,0.008230,2,low
2.226841,0.102881,2,low
2.120727,0.275720,2,low
9.210653,0.000000,2,low
2.460932,0.646091,2,low
1.038901,0.000000,2,low
1.541139,0.144033,2,low
2.018503,0.757202,2,low
1.207140,0.069959,2,low
0.833195,0.016461,2,low
2.376308,0.016461,2,low
3.664353,0.765432,2,low
0.800205,0.032922,2,low
1.017355,0.000000,2,low
3.817669,0.135802,2,low
4.026884,0.193416,2,low
5.203380,0.053498,2,low
2.915345,0.020576,2,low
3.264751,0.958848,2,low
1.058772,0.654321,2,low
2.091821,0.000000,2,low
0.688002,0.057613,2,low
3.536752,0.008230,2,low
1.085683,0.004115,2,low
2.788021,0.567901,2,low
0.904824,0.497942,2,low
1.795742,0.386831,2,low
0.522295,0.008230,3,low
0.164468,0.000000,3,low
1.090517,0.000000,3,low
5.225865,0.020576,3,low
2.226841,0.057613,3,low
3.450005,0.016461,3,low
2.120727,0.189300,3,low
0.980671,0.032922,3,low
1.083241,0.000000,3,low
1.038901,0.000000,3,low
1.541139,0.106996,3,low
0.557215,0.000000,3,low
3.664353,0.061728,3,low
0.315231,0.086420,3,low
0.203163,0.160494,3,low
1.557019,0.000000,3,low
0.833195,0.004115,3,low
1.207140,0.004115,3,low
2.376308,0.016461,3,low
2.018503,0.111111,3,low
1.916673,0.135802,3,low
0.800205,0.028807,3,low
0.473467,0.000000,3,low
3.817669,0.008230,3,low
1.784276,0.637860,3,low
1.031219,0.123457,3,low
1.659972,0.144033,3,low
5.203380,0.000000,3,low
2.915345,0.012346,3,low
3.264751,0.930041,3,low
4.928406,0.810700,3,low
1.058772,0.037037,3,low
2.460932,0.152263,3,low
2.091821,0.000000,3,low
2.683306,0.115226,3,low
0.688002,0.028807,3,low
3.536752,0.004115,3,low
1.108137,0.234568,3,low
1.085683,0.000000,3,low
2.788021,0.436214,3,low
0.904824,0.415638,3,low
1.795742,0.201646,3,low
1.747125,0.004115,3,low
3.955495,0.028807,3,low
1.017355,0.000000,3,low
1.580078,0.069959,4,low
0.522295,0.008230,4,low
0.164468,0.000000,4,low
1.090517,0.000000,4,low
0.502380,0.000000,4,low
3.537610,0.004115,4,low
2.226841,0.045267,4,low
3.450005,0.000000,4,low
1.119988,0.032922,4,low
0.980671,0.004115,4,low
1.083241,0.000000,4,low
1.038901,0.000000,4,low
1.541139,0.061728,4,low
1.207140,0.000000,4,low
0.557215,0.000000,4,low
3.664353,0.053498,4,low
0.315231,0.078189,4,low
0.203163,0.144033,4,low
1.557019,0.000000,4,low
0.833195,0.000000,4,low
0.126011,0.000000,4,low
2.376308,0.008230,4,low
2.018503,0.086420,4,low
0.919611,0.012346,4,low
0.800205,0.008230,4,low
0.473467,0.000000,4,low
1.636724,0.008230,4,low
1.784276,0.572016,4,low
1.659972,0.119342,4,low
1.031219,0.045267,4,low
5.203380,0.000000,4,low
2.915345,0.004115,4,low
1.484210,0.053498,4,low
3.264751,0.897119,4,low
2.834376,0.000000,4,low
4.928406,0.699588,4,low
0.460567,0.000000,4,low
1.058772,0.016461,4,low
2.460932,0.135802,4,low
2.091821,0.000000,4,low
2.683306,0.082305,4,low
3.380030,0.016461,4,low
4.857291,0.419753,4,low
0.688002,0.016461,4,low
3.536752,0.000000,4,low
1.108137,0.139918,4,low
1.085683,0.000000,4,low
2.437209,0.860082,4,low
2.788021,0.427984,4,low
2.691953,0.049383,4,low
0.904824,0.230453,4,low
1.467396,0.189300,4,low
1.747125,0.000000,4,low
3.955495,0.024691,4,low
1.017355,0.000000,4,low
3.406358,0.004115,2,low
6.091322,0.641975,2,low
1.707872,0.761317,2,low
6.243350,0.489712,2,low
0.984183,0.094650,2,low
1.517201,0.082305,2,low
2.689876,0.786008,2,low
5.410934,0.987654,2,low
2.106741,0.724280,2,low
0.812083,0.259259,2,low
6.738874,0.991770,2,low
0.610082,0.024691,2,low
0.767275,0.061728,2,low
3.052840,0.016461,2,low
0.468807,0.144033,2,low
3.676791,0.983539,2,low
3.406358,0.000000,3,low
6.091322,0.617284,3,low
1.707872,0.732510,3,low
3.018812,0.000000,3,low
6.243350,0.481481,3,low
0.984183,0.069959,3,low
1.517201,0.028807,3,low
2.689876,0.757202,3,low
0.912222,0.016461,3,low
2.106741,0.666667,3,low
0.812083,0.139918,3,low
5.410934,0.069959,3,low
1.697507,0.000000,3,low
5.632105,0.707819,3,low
1.419226,0.094650,3,low
1.484254,0.057613,3,low
6.738874,0.427984,3,low
5.400606,0.930041,3,low
4.508187,0.753086,3,low
0.610082,0.016461,3,low
4.394285,0.847737,3,low
0.767275,0.028807,3,low
1.898429,0.748971,3,low
5.935185,0.000000,3,low
4.430934,1.000000,3,low
3.964504,0.909465,3,low
3.052840,0.012346,3,low
0.468807,0.074074,3,low
3.676791,0.958848,3,low
3.406358,0.000000,4,low
14.081902,0.069959,4,low
5.159367,0.975309,4,low
6.091322,0.534979,4,low
1.707872,0.353909,4,low
3.018812,0.000000,4,low
6.243350,0.473251,4,low
0.984183,0.016461,4,low
1.517201,0.012346,4,low
2.689876,0.744856,4,low
0.912222,0.008230,4,low
2.106741,0.641975,4,low
0.812083,0.069959,4,low
5.410934,0.016461,4,low
1.697507,0.000000,4,low
0.697012,0.016461,4,low
5.632105,0.695473,4,low
1.419226,0.086420,4,low
0.319994,0.000000,4,low
1.484254,0.024691,4,low
6.738874,0.411523,4,low
5.400606,0.917695,4,low
0.989990,0.004115,4,low
4.508187,0.732510,4,low
4.394285,0.814815,4,low
0.767275,0.012346,4,low
1.898429,0.390947,4,low
3.493940,0.000000,4,low
4.430934,0.995885,4,low
3.964504,0.872428,4,low
0.610082,0.016461,4,low
3.052840,0.008230,4,low
0.468807,0.069959,4,low
3.676791,0.946502,4,low
0.418631,0.020576,2,low
1.181763,0.411523,2,low
2.834190,0.995885,2,low
4.062433,0.855967,2,low
2.030388,0.835391,2,low
0.491277,0.016461,3,low
0.418631,0.000000,3,low
1.110021,0.000000,3,low
1.181763,0.226337,3,low
2.834190,0.975309,3,low
0.547288,0.016461,3,low
0.458763,0.004115,3,low
4.062433,0.703704,3,low
2.030388,0.823045,3,low
0.491277,0.008230,4,low
0.418631,0.000000,4,low
1.110021,0.000000,4,low
0.995926,0.028807,4,low
1.181763,0.111111,4,low
2.834190,0.954733,4,low
0.547288,0.016461,4,low
0.657119,0.012346,4,low
0.458763,0.000000,4,low
4.062433,0.683128,4,low
2.030388,0.814815,4,low
2.791088,0.041152,2,low
6.735242,0.987654,2,low
1.784904,0.160494,2,low
3.876527,0.341564,2,low
0.709284,0.012346,2,low
3.393767,0.176955,2,low
4.862269,1.000000,2,low
12.655209,0.995885,2,low
2.632674,0.353909,2,low
1.389711,0.267490,2,low
9.806985,0.942387,3,low
2.791088,0.032922,3,low
6.735242,0.979424,3,low
4.721657,0.370370,3,low
3.876527,0.292181,3,low
0.709284,0.008230,3,low
6.338077,0.884774,3,low
0.950779,0.008230,3,low
4.769210,0.242798,3,low
4.862269,0.835391,3,low
8.493814,0.983539,3,low
12.655209,0.979424,3,low
3.199318,0.004115,3,low
2.632674,0.279835,3,low
13.688603,0.810700,3,low
1.784904,0.144033,3,low
1.389711,0.172840,3,low
6.809989,0.987654,3,low
9.806985,0.938272,4,low
2.791088,0.016461,4,low
0.973743,0.008230,4,low
6.735242,0.946502,4,low
4.721657,0.362140,4,low
3.876527,0.238683,4,low
0.709284,0.008230,4,low
6.338077,0.864198,4,low
0.950779,0.004115,4,low
4.769210,0.213992,4,low
4.862269,0.827160,4,low
8.493814,0.971193,4,low
12.655209,0.975309,4,low
3.199318,0.004115,4,low
2.632674,0.246914,4,low
13.688603,0.761317,4,low
1.784904,0.144033,4,low
1.389711,0.164609,4,low
6.809989,0.983539,4,low
7.092338,0.816832,2,low
1.275494,0.004950,2,low
3.845921,0.990099,2,low
3.646846,0.623762,2,low
1.424168,0.039604,2,low
6.638846,0.980198,2,low
2.586823,0.886139,2,low
8.218154,0.995050,2,low
1.496884,0.133663,2,low
1.407625,0.074257,2,low
1.040428,0.029703,2,low
1.939469,0.287129,2,low
9.774988,0.896040,2,low
2.295803,0.415842,2,low
9.218903,1.000000,2,low
3.284361,0.688119,2,low
1.333312,0.039604,2,low
7.092338,0.707921,3,low
2.944135,0.044554,3,low
1.275494,0.000000,3,low
1.424168,0.004950,3,low
3.646846,0.148515,3,low
6.638846,0.915842,3,low
2.586823,0.004950,3,low
4.382213,0.915842,3,low
8.218154,0.980198,3,low
1.496884,0.049505,3,low
1.407625,0.009901,3,low
3.565157,0.806931,3,low
1.040428,0.024752,3,low
1.939469,0.019802,3,low
9.774988,0.861386,3,low
2.295803,0.103960,3,low
3.845921,0.930693,3,low
9.218903,0.960396,3,low
3.284361,0.623762,3,low
3.290632,0.935644,3,low
1.333312,0.014851,3,low
1.648865,0.014851,3,low
7.092338,0.009901,4,low
2.944135,0.039604,4,low
1.275494,0.000000,4,low
1.023794,0.014851,4,low
1.424168,0.004950,4,low
3.646846,0.054455,4,low
6.638846,0.896040,4,low
2.586823,0.004950,4,low
4.382213,0.905941,4,low
8.218154,0.970297,4,low
1.496884,0.024752,4,low
1.407625,0.004950,4,low
3.565157,0.351485,4,low
1.040428,0.000000,4,low
1.939469,0.009901,4,low
9.774988,0.816832,4,low
2.295803,0.099010,4,low
3.845921,0.905941,4,low
0.936317,0.014851,4,low
9.218903,0.900990,4,low
3.284361,0.608911,4,low
3.290632,0.930693,4,low
1.333312,0.004950,4,low
1.648865,0.004950,4,low
1.975343,0.576132,2,low
2.156926,0.168724,2,low
1.374273,0.032922,2,low
2.659713,0.230453,2,low
2.092421,0.958848,2,low
12.784421,0.954733,3,low
1.975343,0.193416,3,low
0.910564,0.000000,3,low
2.171290,0.012346,3,low
2.156926,0.090535,3,low
2.701815,0.074074,3,low
1.087103,0.469136,3,low
1.036964,0.000000,3,low
1.374273,0.020576,3,low
0.823520,0.012346,3,low
2.659713,0.102881,3,low
2.092421,0.419753,3,low
8.569538,0.979424,3,low
12.784421,0.934156,4,low
1.975343,0.102881,4,low
0.910564,0.000000,4,low
2.171290,0.012346,4,low
2.156926,0.016461,4,low
2.701815,0.032922,4,low
1.087103,0.378601,4,low
1.036964,0.000000,4,low
1.374273,0.000000,4,low
0.823520,0.008230,4,low
2.659713,0.057613,4,low
2.092421,0.209877,4,low
8.569538,0.967078,4,low
0.741136,0.004115,2,low
2.063411,0.000000,2,low
0.799029,0.930041,2,low
6.663434,1.000000,2,low
1.865935,0.012346,2,low
0.755721,0.012346,2,low
1.782186,0.090535,2,low
2.990638,0.057613,2,low
5.740538,0.008230,2,low
1.369565,0.024691,2,low
6.088833,0.263374,2,low
3.674428,0.119342,2,low
6.551623,0.860082,2,low
0.604659,0.024691,2,low
1.151347,0.300412,2,low
1.329864,0.057613,2,low
0.970205,0.930041,2,low
2.886566,0.600823,2,low
3.837459,0.510288,2,low
3.024516,0.292181,2,low
4.826872,0.069959,2,low
0.741136,0.004115,3,low
2.063411,0.000000,3,low
6.476703,0.246914,3,low
0.799029,0.012346,3,low
4.437138,0.037037,3,low
7.707698,0.012346,3,low
6.663434,0.979424,3,low
4.034248,0.580247,3,low
1.865935,0.012346,3,low
0.755721,0.012346,3,low
10.042372,1.000000,3,low
1.782186,0.024691,3,low
2.990638,0.041152,3,low
5.740538,0.004115,3,low
1.369565,0.016461,3,low
3.209134,0.246914,3,low
0.375623,0.000000,3,low
7.019948,0.921811,3,low
6.088833,0.189300,3,low
7.886016,0.255144,3,low
3.674428,0.061728,3,low
3.894193,0.934156,3,low
4.382509,0.020576,3,low
0.604659,0.008230,3,low
1.151347,0.115226,3,low
1.329864,0.049383,3,low
0.970205,0.917695,3,low
2.886566,0.588477,3,low
1.412686,0.024691,3,low
6.551623,0.020576,3,low
3.837459,0.465021,3,low
3.024516,0.255144,3,low
4.826872,0.061728,3,low
0.741136,0.000000,4,low
2.063411,0.000000,4,low
6.476703,0.246914,4,low
0.799029,0.004115,4,low
4.437138,0.008230,4,low
7.707698,0.012346,4,low
6.663434,0.971193,4,low
4.034248,0.522634,4,low
1.865935,0.008230,4,low
1.187423,0.061728,4,low
0.755721,0.004115,4,low
10.042372,0.987654,4,low
5.324174,0.909465,4,low
1.782186,0.004115,4,low
2.990638,0.008230,4,low
5.740538,0.000000,4,low
1.369565,0.008230,4,low
3.209134,0.164609,4,low
0.375623,0.000000,4,low
6.531016,0.893004,4,low
6.088833,0.168724,4,low
7.886016,0.094650,4,low
3.674428,0.049383,4,low
2.863185,0.452675,4,low
3.894193,0.930041,4,low
7.308952,0.473251,4,low
4.382509,0.016461,4,low
0.604659,0.004115,4,low
1.151347,0.037037,4,low
0.970205,0.913580,4,low
2.886566,0.045267,4,low
1.412686,0.004115,4,low
1.329864,0.024691,4,low
6.551623,0.016461,4,low
3.837459,0.448560,4,low
3.024516,0.246914,4,low
4.826872,0.061728,4,low
1.840705,0.065844,2,low
8.298965,1.000000,2,low
4.428259,0.930041,2,low
1.809041,0.053498,2,low
2.891657,0.954733,2,low
2.175682,0.720165,2,low
1.113841,0.152263,2,low
2.610043,0.304527,2,low
3.951030,1.000000,2,low
1.168030,0.164609,2,low
1.367987,0.049383,3,low
2.209462,0.555556,3,low
4.428259,0.880658,3,low
1.809041,0.016461,3,low
2.891657,0.950617,3,low
1.088046,0.000000,3,low
4.336053,0.000000,3,low
2.175682,0.592593,3,low
1.113841,0.123457,3,low
2.610043,0.218107,3,low
2.518214,0.983539,3,low
5.605119,0.621399,3,low
9.248234,0.098765,3,low
0.600457,0.008230,3,low
1.168030,0.148148,3,low
0.307686,0.004115,3,low
0.733835,0.004115,3,low
8.164676,0.555556,3,low
1.407636,0.004115,3,low
1.367987,0.028807,4,low
2.209462,0.320988,4,low
4.428259,0.872428,4,low
1.809041,0.012346,4,low
2.891657,0.942387,4,low
1.088046,0.000000,4,low
4.336053,0.000000,4,low
2.175682,0.502058,4,low
1.401118,0.098765,4,low
1.113841,0.086420,4,low
5.318597,0.695473,4,low
2.610043,0.189300,4,low
2.518214,0.971193,4,low
5.605119,0.613169,4,low
1.360710,0.041152,4,low
0.600457,0.000000,4,low
1.168030,0.111111,4,low
0.307686,0.000000,4,low
0.733835,0.000000,4,low
8.282409,0.111111,4,low
8.164676,0.337449,4,low
0.369111,0.000000,4,low
1.407636,0.004115,4,low
6.854710,0.987654,2,low
1.377695,0.308642,2,low
2.551591,0.641975,2,low
7.820097,0.995885,2,low
4.195391,0.971193,2,low
2.183782,0.555556,2,low
9.035308,0.888889,2,low
6.089351,0.950617,2,low
3.643363,0.962963,2,low
4.232954,0.004115,2,low
8.161155,0.884774,2,low
12.438401,0.991770,2,low
2.608555,0.069959,2,low
2.203143,0.930041,2,low
7.512178,0.979424,2,low
0.082224,0.000000,2,low
2.963052,0.000000,2,low
7.874432,0.958848,2,low
4.452983,0.024691,2,low
4.798860,0.983539,2,low
7.942385,0.777778,2,low
0.660280,0.004115,2,low
4.751921,0.835391,2,low
12.069749,0.267490,2,low
2.962912,0.053498,2,low
4.130353,0.711934,2,low
0.914882,0.148148,2,low
3.910886,0.115226,2,low
6.854710,0.942387,3,low
1.377695,0.004115,3,low
2.249152,0.012346,3,low
2.551591,0.596708,3,low
7.820097,0.991770,3,low
4.195391,0.954733,3,low
4.424567,0.037037,3,low
2.538331,0.728395,3,low
2.183782,0.288066,3,low
9.035308,0.814815,3,low
6.089351,0.934156,3,low
3.643363,0.946502,3,low
4.232954,0.000000,3,low
8.161155,0.872428,3,low
5.446878,0.123457,3,low
12.012570,0.041152,3,low
7.674008,0.106996,3,low
1.826819,0.049383,3,low
2.608555,0.053498,3,low
2.203143,0.897119,3,low
3.596762,0.942387,3,low
0.254050,0.057613,3,low
7.512178,0.954733,3,low
0.082224,0.000000,3,low
1.026587,0.000000,3,low
7.874432,0.958848,3,low
4.452983,0.024691,3,low
4.798860,0.962963,3,low
0.391731,0.032922,3,low
5.753363,0.456790,3,low
7.942385,0.744856,3,low
0.660280,0.000000,3,low
4.751921,0.539095,3,low
5.000894,0.868313,3,low
1.893315,0.049383,3,low
12.069749,0.193416,3,low
2.962912,0.037037,3,low
4.130353,0.362140,3,low
3.284507,0.827160,3,low
3.272393,0.917695,3,low
5.808302,0.942387,3,low
0.914882,0.049383,3,low
3.910886,0.045267,3,low
6.854710,0.913580,4,low
1.377695,0.004115,4,low
2.249152,0.004115,4,low
3.017495,0.004115,4,low
2.551591,0.460905,4,low
7.820097,0.958848,4,low
4.195391,0.942387,4,low
5.701369,0.913580,4,low
4.424567,0.012346,4,low
5.687463,0.028807,4,low
2.538331,0.646091,4,low
2.183782,0.201646,4,low
2.608555,0.000000,4,low
9.035308,0.744856,4,low
1.465936,0.012346,4,low
6.089351,0.921811,4,low
9.383227,0.000000,4,low
3.643363,0.683128,4,low
4.232954,0.000000,4,low
7.374112,0.765432,4,low
5.446878,0.119342,4,low
12.012570,0.016461,4,low
7.674008,0.028807,4,low
1.826819,0.012346,4,low
2.203143,0.860082,4,low
6.972567,0.037037,4,low
0.545327,0.008230,4,low
3.596762,0.880658,4,low
0.254050,0.028807,4,low
0.082224,0.000000,4,low
7.512178,0.954733,4,low
1.026587,0.000000,4,low
7.874432,0.843621,4,low
4.452983,0.024691,4,low
4.798860,0.934156,4,low
5.753363,0.436214,4,low
7.942385,0.687243,4,low
0.660280,0.000000,4,low
4.751921,0.469136,4,low
5.000894,0.827160,4,low
1.893315,0.008230,4,low
11.282707,0.061728,4,low
2.962912,0.032922,4,low
4.130353,0.341564,4,low
0.391731,0.000000,4,low
3.284507,0.765432,4,low
3.272393,0.860082,4,low
5.808302,0.921811,4,low
0.914882,0.024691,4,low
5.547321,0.633745,4,low
3.910886,0.020576,4,low
7.255751,0.263374,2,low
12.951121,0.975309,2,low
2.495166,0.119342,2,low
3.569056,0.423868,2,low
1.418403,0.000000,2,low
7.255751,0.119342,3,low
12.951121,0.962963,3,low
2.495166,0.065844,3,low
1.755188,0.625514,3,low
2.846363,0.975309,3,low
3.569056,0.037037,3,low
1.418403,0.000000,3,low
4.548886,0.967078,3,low
7.768536,0.761317,3,low
7.255751,0.102881,4,low
12.951121,0.950617,4,low
2.495166,0.053498,4,low
4.113611,0.074074,4,low
1.074444,0.000000,4,low
1.755188,0.218107,4,low
2.846363,0.975309,4,low
3.569056,0.028807,4,low
1.418403,0.000000,4,low
4.548886,0.938272,4,low
3.693722,0.761317,4,low
2.573184,0.012346,4,low
8.120207,0.347826,2,low
1.248672,0.018634,2,low
1.630038,0.024845,2,low
4.371232,0.981366,2,low
2.653979,0.881988,2,low
2.653652,0.155280,2,low
1.690442,0.956522,2,low
1.949304,0.993789,2,low
1.782376,0.801242,2,low
1.932925,0.068323,2,low
0.832088,0.000000,2,low
7.148906,0.925466,2,low
2.433654,0.055901,2,low
7.801569,0.795031,2,low
0.987979,0.012422,2,low
8.120207,0.242236,3,low
0.758309,0.000000,3,low
1.248672,0.006211,3,low
1.630038,0.000000,3,low
4.371232,0.590062,3,low
2.653652,0.062112,3,low
0.435739,0.037267,3,low
1.690442,0.944099,3,low
1.340401,0.000000,3,low
0.991878,0.018634,3,low
0.752339,0.006211,3,low
1.229853,0.347826,3,low
1.782376,0.751553,3,low
1.932925,0.000000,3,low
0.832088,0.000000,3,low
7.148906,0.850932,3,low
2.461680,0.012422,3,low
1.073497,0.006211,3,low
2.433654,0.024845,3,low
2.653979,0.000000,3,low
7.801569,0.763975,3,low
0.987979,0.012422,3,low
1.550801,0.968944,3,low
2.986485,0.192547,4,low
0.758309,0.000000,4,low
1.248672,0.000000,4,low
0.268853,0.000000,4,low
1.630038,0.000000,4,low
4.371232,0.583851,4,low
2.653652,0.062112,4,low
0.435739,0.018634,4,low
1.690442,0.925466,4,low
1.340401,0.000000,4,low
0.991878,0.018634,4,low
0.752339,0.006211,4,low
1.229853,0.341615,4,low
1.782376,0.745342,4,low
1.932925,0.000000,4,low
0.832088,0.000000,4,low
7.148906,0.844720,4,low
2.461680,0.000000,4,low
1.073497,0.006211,4,low
2.433654,0.006211,4,low
5.483756,0.211180,4,low
2.653979,0.000000,4,low
7.801569,0.720497,4,low
0.987979,0.000000,4,low
1.550801,0.950311,4,low
20.077464,0.984375,2,low
1.098634,0.820312,2,low
20.077464,0.984375,3,low
1.098634,0.476562,3,low
20.077464,0.984375,4,low
1.098634,0.187500,4,low
3.041047,0.815126,2,low
0.547596,0.016807,2,low
0.707528,0.142857,2,low
0.419039,0.000000,2,low
2.969164,0.789916,2,low
5.477834,1.000000,2,low
0.880226,0.000000,2,low
7.845884,0.966387,2,low
4.770552,0.983193,2,low
6.547678,0.991597,2,low
3.041047,0.647059,3,low
0.547596,0.016807,3,low
4.047693,0.579832,3,low
0.707528,0.058824,3,low
0.419039,0.000000,3,low
0.520844,0.000000,3,low
2.969164,0.747899,3,low
5.477834,0.983193,3,low
0.880226,0.000000,3,low
7.845884,0.915966,3,low
0.260630,0.000000,3,low
1.874709,0.134454,3,low
0.882063,0.016807,3,low
4.661859,0.100840,3,low
4.770552,0.949580,3,low
0.881616,0.025210,3,low
6.547678,0.966387,3,low
0.297281,0.000000,3,low
3.041047,0.647059,4,low
0.547596,0.008403,4,low
4.047693,0.579832,4,low
0.707528,0.050420,4,low
0.419039,0.000000,4,low
0.520844,0.000000,4,low
2.969164,0.714286,4,low
5.477834,0.974790,4,low
0.880226,0.000000,4,low
5.388174,0.899160,4,low
0.260630,0.000000,4,low
1.874709,0.058824,4,low
0.882063,0.008403,4,low
4.661859,0.084034,4,low
3.149894,0.789916,4,low
4.770552,0.798319,4,low
0.881616,0.025210,4,low
4.089969,0.941176,4,low
0.297281,0.000000,4,low
6.909843,1.000000,2,low
4.391979,0.991770,2,low
4.809240,0.983539,2,low
4.373587,0.938272,2,low
6.159509,0.987654,3,low
2.377655,0.995885,3,low
0.955180,0.008230,3,low
6.909843,0.008230,3,low
4.391979,0.967078,3,low
4.809240,0.983539,3,low
4.373587,0.872428,3,low
1.814430,0.065844,3,low
6.159509,0.983539,4,low
2.377655,0.987654,4,low
0.955180,0.008230,4,low
6.909843,0.008230,4,low
4.391979,0.950617,4,low
4.809240,0.983539,4,low
4.373587,0.823045,4,low
1.814430,0.045267,4,low
0.910148,0.024691,2,low
10.756065,1.000000,2,low
2.415374,0.971193,2,low
0.145843,0.000000,2,low
2.324135,0.366255,2,low
0.896244,0.012346,3,low
0.910148,0.020576,3,low
2.415374,0.962963,3,low
0.145843,0.000000,3,low
2.709476,0.567901,3,low
2.324135,0.004115,3,low
12.216634,0.790123,3,low
3.934893,0.975309,3,low
2.485018,0.938272,3,low
1.945503,0.004115,3,low
9.017801,0.962963,3,low
10.756065,0.004115,3,low
0.896244,0.000000,4,low
0.910148,0.020576,4,low
2.415374,0.950617,4,low
0.145843,0.000000,4,low
2.709476,0.559671,4,low
2.324135,0.004115,4,low
12.216634,0.786008,4,low
1.050718,0.000000,4,low
6.767768,0.053498,4,low
3.934893,0.967078,4,low
2.485018,0.934156,4,low
1.945503,0.004115,4,low
7.153183,0.954733,4,low
8.891447,0.004115,4,low
4.954201,1.000000,2,low
2.782147,0.942387,2,low
3.647917,0.658436,2,low
5.312754,0.975309,2,low
0.686479,0.000000,2,low
0.398284,0.032922,2,low
5.546304,0.995885,2,low
1.563521,0.588477,2,low
14.990825,0.004115,2,low
1.244812,0.037037,2,low
2.136103,0.152263,2,low
2.619849,0.152263,2,low
1.202478,0.024691,2,low
4.954201,0.004115,3,low
3.182127,0.123457,3,low
1.121190,0.004115,3,low
2.782147,0.860082,3,low
9.773561,0.259259,3,low
3.647917,0.584362,3,low
4.546695,0.991770,3,low
4.563730,0.950617,3,low
0.686479,0.000000,3,low
2.136251,0.041152,3,low
0.398284,0.020576,3,low
4.797281,0.962963,3,low
1.563521,0.255144,3,low
14.990825,0.004115,3,low
1.244812,0.028807,3,low
2.136103,0.074074,3,low
2.619849,0.139918,3,low
0.313213,0.012346,3,low
1.202478,0.012346,3,low
4.954201,0.004115,4,low
1.886000,0.551440,4,low
3.182127,0.057613,4,low
1.121190,0.004115,4,low
2.782147,0.835391,4,low
9.773561,0.082305,4,low
4.546695,0.987654,4,low
4.563730,0.938272,4,low
0.686479,0.000000,4,low
2.136251,0.024691,4,low
3.647917,0.098765,4,low
0.398284,0.016461,4,low
1.182234,0.090535,4,low
4.797281,0.942387,4,low
1.563521,0.255144,4,low
14.296561,0.000000,4,low
1.048291,0.000000,4,low
1.244812,0.016461,4,low
2.136103,0.065844,4,low
2.619849,0.139918,4,low
0.313213,0.004115,4,low
1.202478,0.008230,4,low
1.423704,0.035000,2,low
1.859026,0.090000,2,low
2.092608,0.925000,2,low
1.583889,0.730000,2,low
0.770670,0.005000,2,low
2.723079,0.250000,2,low
2.725286,0.860000,2,low
0.217499,0.000000,2,low
1.752366,0.325000,2,low
2.017744,0.970000,2,low
2.927926,0.405000,2,low
2.255881,0.290000,2,low
0.973174,0.180000,2,low
0.906510,0.060000,2,low
5.487093,0.000000,2,low
1.225303,0.000000,2,low
1.799678,0.945000,2,low
2.002638,0.315000,2,low
3.103080,0.775000,3,low
1.423704,0.005000,3,low
5.650829,0.745000,3,low
0.640752,0.000000,3,low
2.812280,0.390000,3,low
1.859026,0.050000,3,low
2.092608,0.855000,3,low
1.583889,0.670000,3,low
0.770670,0.000000,3,low
3.377419,0.715000,3,low
2.723079,0.120000,3,low
2.725286,0.685000,3,low
6.449746,0.935000,3,low
2.834050,0.625000,3,low
1.100361,0.015000,3,low
0.217499,0.000000,3,low
1.752366,0.045000,3,low
3.784969,0.105000,3,low
